DATEenvoi;cardkey;Lot;Typquest;Satisfaction;Recommandation;Detracteur;Neutre;Promoteur;week;CA
2017-01;349;2;1;2;7;0;1;0;22/01/2017;109.9364726
2017-01;98;3;5;1;8;0;1;0;22/01/2017;104.4545698
2017-01;138;2;1;3;4;1;0;0;22/01/2017;81.9431785
2017-01;411;3;5;2;7;0;1;0;22/01/2017;105.2120911
2017-01;443;3;5;2;9;0;0;1;22/01/2017;121.0770645
2017-01;337;2;1;2;9;0;0;1;22/01/2017;108.0943367
2017-01;2;1;2;2;8;0;1;0;22/01/2017;104.9190317
2017-01;101;2;1;1;8;0;1;0;22/01/2017;101.1356585
2017-01;112;3;5;1;9;0;0;1;22/01/2017;117.0216043
2017-01;149;2;1;1;7;0;1;0;22/01/2017;103.3966158
2017-01;30;1;4;2;8;0;1;0;22/01/2017;101.1213716
2017-01;357;1;1;1;7;0;1;0;22/01/2017;101.216634
2017-01;496;3;5;2;10;0;0;1;22/01/2017;155.6715479
2017-01;236;3;5;2;7;0;1;0;22/01/2017;101.776075
2017-01;265;2;1;2;9;0;0;1;22/01/2017;108.8897094
2017-01;254;1;3;4;1;1;0;0;22/01/2017;70.06556541
2017-01;386;2;1;4;1;1;0;0;22/01/2017;43.66434524
2017-01;245;1;1;1;9;0;0;1;22/01/2017;144.0612125
2017-01;173;3;5;4;1;1;0;0;22/01/2017;72.48208937
2017-01;80;3;5;1;9;0;0;1;22/01/2017;124.1081686
2017-01;336;1;3;2;7;0;1;0;22/01/2017;90.90700214
2017-01;176;1;1;1;7;0;1;0;22/01/2017;92.23376551
2017-01;90;1;2;3;6;1;0;0;22/01/2017;57.86203192
2017-01;338;2;1;2;7;0;1;0;22/01/2017;91.0758213
2017-01;102;1;2;2;7;0;1;0;22/01/2017;104.9586452
2017-01;300;3;5;1;10;0;0;1;22/01/2017;146.1366637
2017-01;413;3;5;2;8;0;1;0;22/01/2017;103.9774293
2017-01;464;2;1;2;7;0;1;0;22/01/2017;106.8723164
2017-01;256;1;3;4;4;1;0;0;22/01/2017;65.08924532
2017-01;323;1;4;1;9;0;0;1;22/01/2017;161.0452197
2017-01;148;3;5;2;10;0;0;1;22/01/2017;145.187369
2017-01;209;1;3;1;9;0;0;1;22/01/2017;134.0468065
2017-01;382;3;5;2;8;0;1;0;22/01/2017;108.2790483
2017-01;287;3;5;2;7;0;1;0;22/01/2017;101.9695863
2017-01;138;1;4;1;8;0;1;0;22/01/2017;90.18566143
2017-01;29;3;5;2;7;0;1;0;22/01/2017;92.49642364
2017-01;452;3;5;3;6;1;0;0;22/01/2017;43.85117868
2017-01;486;3;5;2;8;0;1;0;22/01/2017;90.91374165
2017-01;304;1;4;3;5;1;0;0;22/01/2017;51.07680162
2017-01;243;1;2;1;9;0;0;1;22/01/2017;137.3234217
2017-01;387;2;1;1;8;0;1;0;22/01/2017;109.0057705
2017-01;137;3;5;2;8;0;1;0;22/01/2017;98.08140047
2017-01;186;2;1;2;9;0;0;1;22/01/2017;116.0438088
2017-01;190;1;2;1;7;0;1;0;22/01/2017;91.03450743
2017-01;467;2;1;2;10;0;0;1;22/01/2017;160.8482794
2017-01;78;1;2;1;7;0;1;0;22/01/2017;90.89171123
2017-01;497;2;1;1;9;0;0;1;22/01/2017;122.2404255
2017-01;157;2;1;2;9;0;0;1;22/01/2017;136.6256385
2017-01;263;3;5;1;10;0;0;1;22/01/2017;148.2137014
2017-01;41;3;5;1;8;0;1;0;22/01/2017;93.21350201
2017-01;423;1;4;2;9;0;0;1;22/01/2017;145.8847686
2017-01;162;1;4;2;9;0;0;1;22/01/2017;140.3743524
2017-01;481;3;5;2;7;0;1;0;22/01/2017;103.8311025
2017-01;149;1;1;2;10;0;0;1;22/01/2017;143.0632686
2017-01;276;1;2;2;9;0;0;1;22/01/2017;154.0311018
2017-01;47;3;5;2;10;0;0;1;22/01/2017;134.9851824
2017-01;310;1;4;2;8;0;1;0;22/01/2017;102.3679795
2017-01;180;1;1;1;7;0;1;0;22/01/2017;98.69436173
2017-01;367;3;5;2;10;0;0;1;22/01/2017;138.1245886
2017-01;386;2;1;1;9;0;0;1;22/01/2017;148.3300121
2017-01;495;3;5;4;3;1;0;0;22/01/2017;36.85493366
2017-01;260;1;1;1;10;0;0;1;22/01/2017;116.7382208
2017-01;332;3;5;4;2;1;0;0;22/01/2017;97.06296272
2017-01;269;1;2;1;10;0;0;1;22/01/2017;160.5024279
2017-01;269;2;1;2;10;0;0;1;22/01/2017;108.7373495
2017-01;90;2;1;3;5;1;0;0;22/01/2017;59.29470085
2017-01;124;2;1;1;9;0;0;1;22/01/2017;140.6290791
2017-01;308;3;5;1;8;0;1;0;22/01/2017;93.94008781
2017-01;285;1;4;2;8;0;1;0;22/01/2017;109.9374719
2017-01;55;1;2;1;8;0;1;0;22/01/2017;105.8941285
2017-01;199;2;1;2;9;0;0;1;22/01/2017;129.513438
2017-01;38;1;1;2;7;0;1;0;22/01/2017;104.1845436
2017-01;125;1;4;1;9;0;0;1;22/01/2017;128.4532199
2017-01;462;1;1;1;8;0;1;0;22/01/2017;100.515974
2017-01;186;3;5;1;10;0;0;1;22/01/2017;114.1909659
2017-01;219;2;1;1;10;0;0;1;22/01/2017;121.6226472
2017-01;404;2;1;4;4;1;0;0;22/01/2017;84.6204139
2017-01;245;2;1;1;10;0;0;1;22/01/2017;127.2910384
2017-01;402;2;1;2;9;0;0;1;22/01/2017;121.1235304
2017-01;162;1;3;2;10;0;0;1;22/01/2017;121.919727
2017-01;243;1;4;3;6;1;0;0;22/01/2017;67.31634034
2017-01;351;1;4;2;10;0;0;1;22/01/2017;133.234668
2017-01;145;1;4;4;4;1;0;0;22/01/2017;34.43135018
2017-01;133;1;3;4;1;1;0;0;22/01/2017;72.73159345
2017-01;256;1;2;2;8;0;1;0;22/01/2017;101.2574107
2017-01;462;2;1;2;10;0;0;1;22/01/2017;110.0576108
2017-01;376;2;1;2;8;0;1;0;22/01/2017;108.9167963
2017-01;234;3;5;1;8;0;1;0;22/01/2017;98.63881072
2017-01;92;1;1;3;3;1;0;0;22/01/2017;88.28067152
2017-01;419;3;5;1;9;0;0;1;22/01/2017;151.9514422
2017-01;447;3;5;2;8;0;1;0;22/01/2017;99.85085012
2017-01;179;1;4;3;6;1;0;0;29/01/2017;69.41431972
2017-01;477;3;5;1;7;0;1;0;29/01/2017;109.6204468
2017-01;94;1;1;1;10;0;0;1;29/01/2017;135.9689479
2017-01;55;1;3;4;4;1;0;0;29/01/2017;45.6153145
2017-01;40;1;4;1;9;0;0;1;29/01/2017;135.0207435
2017-01;432;3;5;2;10;0;0;1;29/01/2017;134.9206596
2017-01;100;1;4;2;9;0;0;1;29/01/2017;122.4370253
2017-01;213;1;1;2;8;0;1;0;29/01/2017;94.36405451
2017-01;160;2;1;3;3;1;0;0;29/01/2017;37.90714483
2017-01;216;3;5;1;10;0;0;1;29/01/2017;138.7988099
2017-01;96;2;1;1;9;0;0;1;29/01/2017;120.495612
2017-01;417;3;5;3;1;1;0;0;29/01/2017;83.09133196
2017-01;397;2;1;2;9;0;0;1;29/01/2017;134.0967954
2017-01;103;3;5;1;7;0;1;0;29/01/2017;110.2045948
2017-01;153;1;1;2;10;0;0;1;29/01/2017;155.2682872
2017-01;198;2;1;1;10;0;0;1;29/01/2017;127.2436938
2017-01;84;1;1;2;10;0;0;1;29/01/2017;147.4332479
2017-01;23;1;1;2;5;1;0;0;29/01/2017;49.27097688
2017-01;137;2;1;1;7;0;1;0;29/01/2017;91.9778409
2017-01;160;3;5;1;10;0;0;1;29/01/2017;122.1484239
2017-01;72;2;1;2;9;0;0;1;29/01/2017;164.3082466
2017-01;228;2;1;1;10;0;0;1;29/01/2017;117.8516159
2017-01;349;2;1;4;3;1;0;0;29/01/2017;85.52433149
2017-01;459;2;1;1;9;0;0;1;29/01/2017;149.3488952
2017-01;81;2;1;1;9;0;0;1;29/01/2017;133.2067681
2017-01;54;1;4;2;9;0;0;1;29/01/2017;122.0731439
2017-01;88;2;1;2;8;0;1;0;29/01/2017;104.2686226
2017-01;494;1;1;2;10;0;0;1;29/01/2017;110.1120938
2017-01;31;2;1;2;7;0;1;0;29/01/2017;90.09905675
2017-01;99;2;1;4;4;1;0;0;29/01/2017;51.90374586
2017-01;362;3;5;3;2;1;0;0;29/01/2017;64.31906237
2017-01;183;2;1;2;5;1;0;0;29/01/2017;53.72438533
2017-01;333;3;5;1;8;0;1;0;29/01/2017;105.1839877
2017-01;212;1;4;1;7;0;1;0;29/01/2017;102.5083152
2017-01;338;1;1;1;10;0;0;1;29/01/2017;103.2973081
2017-01;22;3;5;1;7;0;1;0;29/01/2017;104.6376762
2017-01;425;3;5;1;8;0;1;0;29/01/2017;108.9921343
2017-01;401;2;1;1;10;0;0;1;29/01/2017;127.0313345
2017-01;277;3;5;2;9;0;0;1;29/01/2017;148.5164906
2017-01;111;2;1;3;5;1;0;0;29/01/2017;58.44844586
2017-01;228;1;3;1;10;0;0;1;29/01/2017;107.7460963
2017-01;35;1;3;3;4;1;0;0;29/01/2017;64.47566122
2017-01;396;1;2;1;10;0;0;1;29/01/2017;144.4657937
2017-01;254;2;1;3;3;1;0;0;29/01/2017;40.92696409
2017-01;227;3;5;1;7;0;1;0;29/01/2017;99.68604969
2017-01;293;3;5;2;8;0;1;0;29/01/2017;91.21779688
2017-01;381;3;5;1;9;0;0;1;29/01/2017;142.0881194
2017-01;295;2;1;2;5;1;0;0;29/01/2017;52.39406524
2017-01;1;3;5;3;3;1;0;0;29/01/2017;62.73036775
2017-01;346;3;5;1;8;0;1;0;29/01/2017;90.31491362
2017-01;397;2;1;2;10;0;0;1;29/01/2017;159.1364443
2017-01;12;2;1;3;5;1;0;0;29/01/2017;82.21723242
2017-01;281;1;4;1;10;0;0;1;29/01/2017;112.6460219
2017-01;76;3;5;1;10;0;0;1;29/01/2017;140.9268798
2017-01;448;3;5;1;8;0;1;0;29/01/2017;106.3671054
2017-01;58;1;1;2;9;0;0;1;29/01/2017;130.4545259
2017-01;315;3;5;2;7;0;1;0;29/01/2017;89.82557662
2017-01;284;3;5;1;8;0;1;0;29/01/2017;107.4648071
2017-01;187;2;1;4;1;1;0;0;29/01/2017;44.38433338
2017-01;158;3;5;1;7;0;1;0;29/01/2017;107.6771924
2017-01;350;1;1;1;10;0;0;1;29/01/2017;110.8507402
2017-01;170;2;1;1;10;0;0;1;29/01/2017;126.9299613
2017-01;176;3;5;1;8;0;1;0;29/01/2017;97.95815007
2017-01;220;3;5;1;9;0;0;1;29/01/2017;126.349771
2017-01;349;3;5;1;10;0;0;1;29/01/2017;153.9554995
2017-01;139;2;1;2;10;0;0;1;29/01/2017;151.3522363
2017-01;53;1;1;1;8;0;1;0;29/01/2017;105.9013002
2017-01;298;3;5;1;9;0;0;1;29/01/2017;127.511593
2017-01;331;1;2;2;9;0;0;1;29/01/2017;152.1734095
2017-01;167;2;1;3;1;1;0;0;29/01/2017;72.66019557
2017-01;206;3;5;4;3;1;0;0;29/01/2017;52.84973691
2017-01;288;3;5;2;10;0;0;1;29/01/2017;126.9058004
2017-01;428;3;5;2;9;0;0;1;29/01/2017;133.0959238
2017-01;49;2;1;1;9;0;0;1;29/01/2017;133.2977774
2017-01;20;3;5;2;7;0;1;0;29/01/2017;107.7885647
2017-01;388;1;3;2;5;1;0;0;29/01/2017;66.84352224
2017-01;172;3;5;1;10;0;0;1;29/01/2017;127.5676856
2017-01;237;2;1;1;10;0;0;1;29/01/2017;132.3359839
2017-01;183;2;1;2;5;1;0;0;29/01/2017;62.03414049
2017-01;355;3;5;1;8;0;1;0;29/01/2017;92.339333
2017-01;132;1;1;2;8;0;1;0;29/01/2017;91.49973652
2017-01;2;2;1;2;10;0;0;1;29/01/2017;143.8010742
2017-01;433;1;3;1;7;0;1;0;29/01/2017;93.41045559
2017-01;370;3;5;3;6;1;0;0;29/01/2017;77.77955483
2017-01;352;3;5;1;7;0;1;0;29/01/2017;108.2411813
2017-01;308;2;1;2;7;0;1;0;29/01/2017;91.02504015
2017-01;215;1;2;1;10;0;0;1;29/01/2017;130.0798307
2017-01;361;1;3;1;9;0;0;1;29/01/2017;133.2461327
2017-01;124;1;2;3;5;1;0;0;29/01/2017;52.88408092
2017-01;57;1;1;1;8;0;1;0;29/01/2017;101.437674
2017-01;120;3;5;2;8;0;1;0;29/01/2017;98.07722115
2017-01;475;3;5;2;10;0;0;1;29/01/2017;137.7527069
2017-01;372;2;1;2;9;0;0;1;29/01/2017;139.0147974
2017-01;210;1;4;2;10;0;0;1;29/01/2017;109.6454828
2017-01;162;1;3;2;8;0;1;0;29/01/2017;100.3275875
2017-01;221;2;1;2;8;0;1;0;29/01/2017;107.0627265
2017-01;441;1;1;2;10;0;0;1;29/01/2017;158.0641467
2017-01;410;2;1;4;4;1;0;0;29/01/2017;59.34075759
2017-01;456;1;1;1;8;0;1;0;29/01/2017;98.58430147
2017-01;116;2;1;1;7;0;1;0;29/01/2017;90.20818166
2017-02;416;1;2;3;2;1;0;0;29/01/2017;74.30550165
2017-02;378;1;3;2;9;0;0;1;29/01/2017;158.7223056
2017-02;357;2;1;4;2;1;0;0;29/01/2017;54.70489339
2017-02;35;2;1;1;7;0;1;0;29/01/2017;92.06856366
2017-02;430;1;4;3;1;1;0;0;29/01/2017;54.45845197
2017-02;396;2;1;2;9;0;0;1;29/01/2017;145.8611632
2017-02;338;2;1;2;8;0;1;0;29/01/2017;102.0404881
2017-02;194;1;2;1;10;0;0;1;29/01/2017;130.2412625
2017-02;352;1;3;1;7;0;1;0;29/01/2017;100.2493413
2017-02;58;1;3;2;9;0;0;1;29/01/2017;127.4272659
2017-02;412;1;3;1;8;0;1;0;29/01/2017;99.22025377
2017-02;230;2;1;4;4;1;0;0;29/01/2017;84.24674887
2017-02;44;2;1;2;5;1;0;0;29/01/2017;80.71443453
2017-02;338;3;5;4;2;1;0;0;29/01/2017;51.96839944
2017-02;261;1;3;2;8;0;1;0;29/01/2017;94.90343286
2017-02;193;3;5;1;7;0;1;0;29/01/2017;92.65190078
2017-02;98;2;1;1;8;0;1;0;29/01/2017;100.8792684
2017-02;262;1;3;2;9;0;0;1;29/01/2017;119.4776935
2017-02;73;2;1;1;7;0;1;0;29/01/2017;108.2904887
2017-02;286;1;1;4;4;1;0;0;29/01/2017;80.85513125
2017-02;210;2;1;2;9;0;0;1;29/01/2017;119.5026264
2017-02;33;1;3;1;10;0;0;1;29/01/2017;153.8626797
2017-02;439;3;5;2;9;0;0;1;29/01/2017;117.8142434
2017-02;454;1;2;1;7;0;1;0;29/01/2017;92.57561356
2017-02;266;3;5;2;10;0;0;1;29/01/2017;147.4044171
2017-02;382;3;5;1;8;0;1;0;05/02/2017;95.31814955
2017-02;483;1;2;1;7;0;1;0;05/02/2017;105.5434883
2017-02;273;2;1;1;10;0;0;1;05/02/2017;158.4441783
2017-02;35;3;5;2;9;0;0;1;05/02/2017;125.9894215
2017-02;489;1;1;1;7;0;1;0;05/02/2017;108.9907873
2017-02;173;1;1;2;9;0;0;1;05/02/2017;126.5751615
2017-02;280;3;5;1;7;0;1;0;05/02/2017;100.6600132
2017-02;433;2;1;4;1;1;0;0;05/02/2017;57.98604871
2017-02;161;2;1;1;10;0;0;1;05/02/2017;134.0715468
2017-02;332;2;1;2;7;0;1;0;05/02/2017;109.1704629
2017-02;468;1;2;2;9;0;0;1;05/02/2017;149.3384727
2017-02;312;3;5;2;10;0;0;1;05/02/2017;153.440658
2017-02;6;2;1;1;8;0;1;0;05/02/2017;101.3454053
2017-02;170;1;4;1;9;0;0;1;05/02/2017;139.8997502
2017-02;343;3;5;1;7;0;1;0;05/02/2017;106.3150271
2017-02;124;3;5;2;10;0;0;1;05/02/2017;130.4349472
2017-02;52;1;3;2;7;0;1;0;05/02/2017;106.0565616
2017-02;342;1;2;2;8;0;1;0;05/02/2017;97.19218657
2017-02;83;3;5;2;7;0;1;0;05/02/2017;103.9101368
2017-02;198;3;5;1;9;0;0;1;05/02/2017;153.4700768
2017-02;260;3;5;1;7;0;1;0;05/02/2017;107.9208175
2017-02;352;2;1;1;7;0;1;0;05/02/2017;102.5008294
2017-02;463;1;2;2;8;0;1;0;05/02/2017;109.9040116
2017-02;175;1;1;1;8;0;1;0;05/02/2017;93.41036266
2017-02;202;2;1;3;4;1;0;0;05/02/2017;59.04633636
2017-02;272;2;1;2;10;0;0;1;05/02/2017;111.6749776
2017-02;499;2;1;2;7;0;1;0;05/02/2017;91.06011038
2017-02;425;3;5;1;9;0;0;1;05/02/2017;143.3109272
2017-02;256;3;5;3;3;1;0;0;05/02/2017;66.34954545
2017-02;34;2;1;1;9;0;0;1;05/02/2017;126.831341
2017-02;475;2;1;1;10;0;0;1;05/02/2017;149.0423707
2017-02;76;3;5;1;10;0;0;1;05/02/2017;156.386079
2017-02;217;2;1;1;8;0;1;0;05/02/2017;101.3433732
2017-02;428;1;1;2;7;0;1;0;05/02/2017;106.1901144
2017-02;343;1;2;1;8;0;1;0;05/02/2017;104.7578558
2017-02;276;3;5;2;7;0;1;0;05/02/2017;108.4856097
2017-02;194;3;5;1;9;0;0;1;05/02/2017;117.7747721
2017-02;78;1;4;1;9;0;0;1;05/02/2017;140.1057567
2017-02;184;1;2;1;9;0;0;1;05/02/2017;137.7761057
2017-02;228;2;1;1;9;0;0;1;05/02/2017;149.8156363
2017-02;311;2;1;2;6;1;0;0;05/02/2017;74.4381621
2017-02;300;3;5;2;9;0;0;1;05/02/2017;110.9039116
2017-02;433;3;5;1;9;0;0;1;05/02/2017;148.0843845
2017-02;124;2;1;1;7;0;1;0;05/02/2017;104.5662854
2017-02;210;3;5;2;10;0;0;1;05/02/2017;117.0573234
2017-02;320;1;4;2;7;0;1;0;05/02/2017;107.9237236
2017-02;471;1;3;1;7;0;1;0;05/02/2017;100.7104166
2017-02;271;3;5;3;2;1;0;0;05/02/2017;50.03131028
2017-02;28;3;5;1;7;0;1;0;05/02/2017;100.6996449
2017-02;24;3;5;2;8;0;1;0;05/02/2017;97.61102273
2017-02;365;1;3;1;10;0;0;1;05/02/2017;141.0173587
2017-02;28;3;5;1;7;0;1;0;05/02/2017;96.95883668
2017-02;255;1;2;2;9;0;0;1;05/02/2017;114.5178263
2017-02;149;2;1;3;2;1;0;0;05/02/2017;75.94745981
2017-02;249;3;5;2;7;0;1;0;05/02/2017;105.6451198
2017-02;145;1;1;4;4;1;0;0;05/02/2017;53.18395097
2017-02;487;2;1;2;7;0;1;0;05/02/2017;96.78389463
2017-02;302;3;5;2;8;0;1;0;05/02/2017;96.50427474
2017-02;458;1;3;1;7;0;1;0;05/02/2017;106.0929582
2017-02;348;3;5;4;4;1;0;0;05/02/2017;77.95363605
2017-02;19;1;1;1;10;0;0;1;05/02/2017;167.0582935
2017-02;407;3;5;2;8;0;1;0;05/02/2017;91.82118022
2017-02;118;3;5;2;10;0;0;1;05/02/2017;146.6728022
2017-02;297;1;3;4;3;1;0;0;05/02/2017;75.29549559
2017-02;11;2;1;2;9;0;0;1;05/02/2017;126.3229174
2017-02;328;1;4;1;8;0;1;0;05/02/2017;105.8720922
2017-02;427;1;1;2;9;0;0;1;05/02/2017;150.3993085
2017-02;226;3;5;3;1;1;0;0;05/02/2017;50.39373921
2017-02;399;1;2;1;10;0;0;1;05/02/2017;129.2251374
2017-02;459;1;3;1;9;0;0;1;05/02/2017;118.8693781
2017-02;490;2;1;1;9;0;0;1;05/02/2017;142.9265523
2017-02;66;3;5;2;9;0;0;1;05/02/2017;125.132807
2017-02;454;2;1;2;7;0;1;0;05/02/2017;108.5477374
2017-02;183;2;1;1;9;0;0;1;05/02/2017;136.0365802
2017-02;79;2;1;2;10;0;0;1;05/02/2017;137.2820959
2017-02;479;3;5;1;8;0;1;0;05/02/2017;107.9083113
2017-02;268;3;5;1;9;0;0;1;05/02/2017;157.3802118
2017-02;194;3;5;1;7;0;1;0;05/02/2017;92.30680673
2017-02;199;2;1;3;2;1;0;0;05/02/2017;81.83567398
2017-02;112;2;1;3;1;1;0;0;05/02/2017;67.20728166
2017-02;41;1;3;1;7;0;1;0;05/02/2017;101.436299
2017-02;115;2;1;1;7;0;1;0;05/02/2017;90.93623809
2017-02;408;2;1;2;8;0;1;0;05/02/2017;105.9636657
2017-02;455;1;2;1;7;0;1;0;05/02/2017;95.04351248
2017-02;19;1;4;1;8;0;1;0;05/02/2017;91.53016027
2017-02;367;3;5;2;6;1;0;0;05/02/2017;65.48919472
2017-02;115;3;5;1;10;0;0;1;05/02/2017;147.6345495
2017-02;25;1;3;2;6;1;0;0;05/02/2017;55.640829
2017-02;91;1;2;1;7;0;1;0;05/02/2017;99.09446208
2017-02;329;3;5;2;7;0;1;0;05/02/2017;90.26682022
2017-02;232;1;3;3;5;1;0;0;05/02/2017;42.54538696
2017-02;446;3;5;2;10;0;0;1;05/02/2017;144.4888193
2017-02;39;1;4;1;9;0;0;1;05/02/2017;149.7113127
2017-02;108;2;1;2;9;0;0;1;05/02/2017;113.5089711
2017-02;224;2;1;2;8;0;1;0;05/02/2017;93.05425188
2017-02;4;1;3;1;9;0;0;1;05/02/2017;120.1801051
2017-02;499;2;1;3;1;1;0;0;05/02/2017;41.15939525
2017-02;178;3;5;1;10;0;0;1;05/02/2017;166.0076876
2017-02;326;2;1;1;8;0;1;0;05/02/2017;96.65356035
2017-02;353;2;1;1;8;0;1;0;05/02/2017;90.12560492
2017-02;236;1;3;2;5;1;0;0;05/02/2017;53.00751878
2017-02;388;1;2;2;7;0;1;0;05/02/2017;95.29864577
2017-02;12;3;5;1;10;0;0;1;05/02/2017;137.0205619
2017-02;466;1;1;1;9;0;0;1;05/02/2017;117.1076142
2017-02;40;1;2;3;3;1;0;0;05/02/2017;73.51204401
2017-02;127;2;1;2;10;0;0;1;05/02/2017;150.512414
2017-02;308;1;4;2;8;0;1;0;05/02/2017;94.29151789
2017-02;135;2;1;2;8;0;1;0;05/02/2017;109.1788012
2017-02;435;3;5;1;8;0;1;0;05/02/2017;106.3576695
2017-02;83;1;4;2;10;0;0;1;05/02/2017;106.4343128
2017-02;428;1;3;1;10;0;0;1;05/02/2017;141.9535366
2017-02;423;1;1;2;10;0;0;1;05/02/2017;163.0564678
2017-02;6;1;2;3;4;1;0;0;05/02/2017;54.49296872
2017-02;259;2;1;2;10;0;0;1;05/02/2017;147.442301
2017-02;295;1;1;3;6;1;0;0;05/02/2017;56.07938354
2017-02;9;1;2;2;7;0;1;0;05/02/2017;106.3609944
2017-02;206;1;2;2;10;0;0;1;05/02/2017;165.0998262
2017-02;305;1;2;2;9;0;0;1;05/02/2017;128.7644737
2017-02;91;2;1;2;10;0;0;1;05/02/2017;130.9366109
2017-02;234;1;1;2;7;0;1;0;05/02/2017;105.8297202
2017-02;220;1;4;2;5;1;0;0;05/02/2017;43.262184
2017-02;138;2;1;2;6;1;0;0;05/02/2017;82.47756371
2017-02;354;1;1;1;8;0;1;0;05/02/2017;98.67145772
2017-02;422;3;5;1;8;0;1;0;05/02/2017;104.0589956
2017-02;96;1;1;2;7;0;1;0;05/02/2017;109.7073815
2017-02;323;1;2;1;8;0;1;0;12/02/2017;93.6155555
2017-02;244;1;3;1;10;0;0;1;12/02/2017;160.0365877
2017-02;332;2;1;1;7;0;1;0;12/02/2017;91.41381588
2017-02;36;3;5;1;10;0;0;1;12/02/2017;107.7271259
2017-02;360;1;4;2;9;0;0;1;12/02/2017;122.4798945
2017-02;93;3;5;1;10;0;0;1;12/02/2017;114.1170721
2017-02;420;2;1;2;10;0;0;1;12/02/2017;109.042826
2017-02;278;3;5;1;7;0;1;0;12/02/2017;91.60515396
2017-02;43;3;5;1;8;0;1;0;12/02/2017;100.6090616
2017-02;330;3;5;2;6;1;0;0;12/02/2017;84.93540086
2017-02;117;1;2;2;9;0;0;1;12/02/2017;132.5238477
2017-02;485;3;5;2;7;0;1;0;12/02/2017;91.2448427
2017-02;19;3;5;2;6;1;0;0;12/02/2017;76.92360671
2017-02;215;2;1;1;8;0;1;0;12/02/2017;106.0029348
2017-02;393;2;1;1;9;0;0;1;12/02/2017;136.3250128
2017-02;321;1;2;1;8;0;1;0;12/02/2017;106.9046663
2017-02;247;1;3;3;6;1;0;0;12/02/2017;69.36901605
2017-02;392;1;2;3;2;1;0;0;12/02/2017;83.06058479
2017-02;412;3;5;1;9;0;0;1;12/02/2017;167.4683942
2017-02;227;1;3;1;9;0;0;1;12/02/2017;124.0513065
2017-02;372;2;1;2;7;0;1;0;12/02/2017;96.96249643
2017-02;23;2;1;2;9;0;0;1;12/02/2017;125.9034866
2017-02;314;2;1;3;6;1;0;0;12/02/2017;72.25124674
2017-02;177;1;2;2;7;0;1;0;12/02/2017;91.15308083
2017-02;214;3;5;1;7;0;1;0;12/02/2017;93.08511062
2017-02;212;1;2;2;10;0;0;1;12/02/2017;138.7277367
2017-02;98;3;5;1;8;0;1;0;12/02/2017;108.9782339
2017-02;8;2;1;1;9;0;0;1;12/02/2017;154.6102739
2017-02;169;3;5;1;8;0;1;0;12/02/2017;110.10567
2017-02;43;2;1;1;10;0;0;1;12/02/2017;126.3799916
2017-02;247;3;5;2;6;1;0;0;12/02/2017;89.61578839
2017-02;216;2;1;2;7;0;1;0;12/02/2017;100.7870781
2017-02;338;2;1;3;2;1;0;0;12/02/2017;46.97702471
2017-02;109;2;1;1;9;0;0;1;12/02/2017;138.0355678
2017-02;86;3;5;2;7;0;1;0;12/02/2017;90.16750814
2017-02;225;2;1;2;9;0;0;1;12/02/2017;151.8354028
2017-02;151;1;2;4;3;1;0;0;12/02/2017;43.35571971
2017-02;81;2;1;2;10;0;0;1;12/02/2017;117.4307936
2017-02;295;3;5;1;9;0;0;1;12/02/2017;130.073438
2017-02;132;3;5;4;1;1;0;0;12/02/2017;73.1865614
2017-02;111;1;4;2;8;0;1;0;12/02/2017;96.90644115
2017-02;403;1;1;2;10;0;0;1;12/02/2017;142.938252
2017-02;219;3;5;1;8;0;1;0;12/02/2017;108.0643472
2017-02;6;3;5;1;8;0;1;0;12/02/2017;107.4153406
2017-02;82;3;5;2;9;0;0;1;12/02/2017;113.8906406
2017-02;370;3;5;4;1;1;0;0;12/02/2017;74.87246583
2017-02;443;1;1;3;4;1;0;0;12/02/2017;58.9009977
2017-02;312;2;1;2;7;0;1;0;12/02/2017;91.74911285
2017-02;193;1;2;1;10;0;0;1;12/02/2017;131.5433754
2017-02;198;2;1;2;10;0;0;1;12/02/2017;126.9668776
2017-02;259;2;1;4;3;1;0;0;12/02/2017;48.56967639
2017-02;219;1;4;1;7;0;1;0;12/02/2017;98.67369105
2017-02;492;2;1;1;10;0;0;1;12/02/2017;152.1635382
2017-02;257;3;5;1;9;0;0;1;12/02/2017;136.4009915
2017-02;401;2;1;3;4;1;0;0;12/02/2017;43.27627547
2017-02;98;3;5;1;10;0;0;1;12/02/2017;123.3519974
2017-02;7;3;5;2;10;0;0;1;12/02/2017;125.9693712
2017-02;98;3;5;1;10;0;0;1;12/02/2017;131.8107162
2017-02;80;1;3;2;8;0;1;0;12/02/2017;105.9179894
2017-02;408;2;1;3;3;1;0;0;12/02/2017;47.32325638
2017-02;91;1;1;2;9;0;0;1;12/02/2017;138.379734
2017-02;80;3;5;2;8;0;1;0;12/02/2017;92.47208109
2017-02;446;2;1;2;8;0;1;0;12/02/2017;106.4613228
2017-02;438;2;1;1;7;0;1;0;12/02/2017;104.8546558
2017-02;496;3;5;1;10;0;0;1;12/02/2017;135.6827761
2017-02;321;1;1;2;9;0;0;1;12/02/2017;128.5606926
2017-02;461;3;5;2;6;1;0;0;12/02/2017;57.87531145
2017-02;390;2;1;1;9;0;0;1;12/02/2017;146.3587503
2017-02;383;2;1;2;10;0;0;1;12/02/2017;148.6902125
